timestamp_ms,state,event,queue_depth,s0_pos,s1_pos,s2_pos,servo0_angle,tune_string,tune_attempt,measured_hz,target_hz,tune_servo_angle,note_index,note_string
9429,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9430,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9431,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9432,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9433,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9435,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9436,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9437,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9438,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9439,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9440,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9441,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9442,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9444,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9445,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9446,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9447,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9448,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9449,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9450,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9451,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9452,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9454,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9455,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9456,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9457,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9458,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9459,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9460,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9461,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9463,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9464,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9465,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9466,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9467,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9468,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9470,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9471,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9472,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9473,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9474,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9475,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9476,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9478,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9479,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9480,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9481,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9482,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9483,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9485,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9486,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9487,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9488,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9489,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9490,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9491,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9493,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9494,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9495,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9496,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9497,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9498,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9499,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9500,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9501,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9503,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9504,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9505,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9506,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9507,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9508,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9509,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9511,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9512,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9513,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9514,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9515,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9516,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9517,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9518,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9520,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9521,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9522,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9523,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9524,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9525,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9526,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9528,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9529,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9530,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9531,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9532,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9533,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9535,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9536,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9537,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9538,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9539,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9540,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9542,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9543,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9544,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9545,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9546,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9547,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9549,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9550,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9551,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9552,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9553,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9554,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9555,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9556,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9558,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9559,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9560,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9561,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9562,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9563,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9565,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9566,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9567,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9568,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9569,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9570,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9571,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9572,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9573,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9575,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9576,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9577,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9578,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9579,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9580,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9581,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9582,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9583,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9585,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9586,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9587,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9588,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9589,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9590,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9591,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9592,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9594,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9595,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9596,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9597,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9598,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9599,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9600,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9601,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9602,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9603,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9604,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9606,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9607,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9608,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9609,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9610,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9611,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9612,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9613,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9615,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9616,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9617,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9618,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9619,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9620,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9621,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9623,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9624,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9625,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9626,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9627,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9628,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9629,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9631,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9632,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9633,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9634,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9635,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9636,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9637,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9639,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9640,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9641,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9642,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9643,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9644,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9645,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9646,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9647,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9648,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9650,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9651,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9652,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9653,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9654,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9655,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9657,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9658,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9659,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9660,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9661,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9662,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9663,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9664,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9666,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9667,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9668,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9669,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9670,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9671,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9672,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9674,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9675,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9676,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9677,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9678,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9680,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9681,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9682,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9683,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9684,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9685,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9687,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9688,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9689,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9690,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9691,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9692,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9693,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9695,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9696,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9697,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9698,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9699,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9701,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9702,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9703,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9704,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9705,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9707,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9708,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9710,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9711,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9712,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9713,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9714,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9715,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9717,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9718,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9719,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9720,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9721,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9722,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9723,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9725,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9726,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9727,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9728,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9729,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9730,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9731,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9732,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9734,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9735,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9736,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9737,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9738,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9739,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9740,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9741,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9743,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9744,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9745,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9746,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9747,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9748,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9750,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9751,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9752,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9753,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9754,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9755,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9756,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9757,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9759,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9760,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9761,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9762,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9763,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9764,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9765,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9766,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9768,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9769,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9770,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9771,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9772,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9773,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9775,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9776,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9777,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9778,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9779,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9780,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9781,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9782,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9784,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9785,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9786,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9787,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9788,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9790,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9791,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9792,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9793,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9794,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9795,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9796,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9797,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9799,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9800,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9801,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9802,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9803,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9804,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9806,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9807,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9808,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9809,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9810,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9811,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9812,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9813,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9815,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9816,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9817,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9818,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9819,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9820,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9821,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9822,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9824,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9825,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9826,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9827,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9828,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9830,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9831,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9832,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9833,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9834,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9835,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9836,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9838,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9839,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9840,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9841,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9842,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9843,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9845,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9846,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9847,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9848,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9849,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9851,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9852,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9853,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9854,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9855,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9856,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9857,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9859,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9860,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9861,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9862,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9863,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9864,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9866,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9867,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9868,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9869,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9870,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9871,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9872,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9874,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9875,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9876,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9877,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9878,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9879,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9880,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
9881,PERFORMING,MOTORS,0,450,100,200,90.0,,,,,,,
